PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
358,0,3,"Johnson, Mr. George",male,17.9,2,0,231640,7.26,,S
359,0,3,"Martin, Mr. Frank",male,33.2,0,1,383113,10.05,,S
360,1,3,"Brown, Miss. Florence",female,39.8,1,0,417594,15.68,F48,C
361,0,3,"Martinez, Mr. Robert",male,41.57,0,1,414866,10.12,F18,Q
362,0,1,"Brown, Mr. George",male,44.36,0,0,399703,111.41,,S
363,0,1,"Moore, Master. Frank",male,37.01,0,2,965189,128.75,,S
364,1,1,"Jackson, Miss. Mary",female,47.54,0,6,634816,130.27,,S
365,1,3,"Harris, Miss. Ellen",female,11.27,0,0,259200,5.73,,Q
366,1,2,"Williams, Mrs. Florence",female,7.86,2,3,377122,33.86,,S
367,0,3,"Wilson, Mr. Frank",male,30.24,1,0,413501,22.53,,Q
368,1,3,"Thomas, Mrs. Florence",female,,0,0,960496,23.09,,S
369,0,2,"Williams, Miss. Helen",female,29.22,0,0,884039,18.42,,S
370,0,3,"White, Dr. Frank",male,26.44,0,0,264648,8.11,G15,S
371,0,3,"Brown, Mr. Edward",male,27.98,0,0,733466,6.6,,S
372,1,2,"Jones, Mrs. Anna",female,41.25,1,0,532747,8.98,,S
373,1,2,"Davis, Mr. John",male,39.98,0,0,299311,,F103,C
374,0,2,"Davis, Mr. Robert",male,,0,0,298528,28.48,,S
375,1,1,"Johnson, Miss. Ellen",female,,0,0,689688,138.88,E55,S
376,1,1,"White, Mrs. Margaret",female,39.29,4,1,461082,63.61,B129,
377,0,3,"Wilson, Mr. William",male,,1,0,112169,12.75,,S
378,1,2,"Harris, Miss. Elizabeth",female,27.64,2,0,280748,18.96,E114,S
379,0,2,"Johnson, Master. Charles",male,61.42,0,0,101805,13.65,,C
380,0,3,"Jones, Miss. Ellen",female,27.19,0,1,179202,17.78,G28,Q
381,0,3,"Wilson, Mr. Frank",male,,0,0,260292,15.36,,S
382,0,3,"Wilson, Dr. Anna",female,16.53,1,1,911207,13.92,,S
383,1,3,"Davis, Miss. Grace",female,,0,0,404965,15.33,,S
384,0,3,"Johnson, Mr. Thomas",male,34.12,1,1,624344,17.0,,S
385,0,2,"Smith, Mr. Edward",male,39.21,0,0,924558,26.05,,S
386,1,3,"White, Mrs. Florence",female,27.58,0,0,704238,7.55,,S
387,0,3,"Johnson, Mr. Frank",male,37.41,0,0,955616,18.83,,S
388,0,3,"Johnson, Mr. Edward",male,40.26,0,0,463830,14.66,F146,Q
389,0,1,"Martin, Master. Henry",male,41.4,1,0,129668,65.75,,Q
390,0,3,"Wilson, Mrs. Helen",female,,8,0,241762,14.52,,S
391,0,3,"Brown, Master. George",male,35.73,0,0,943357,15.24,,Q
392,1,1,"Harris, Mr. John",male,27.15,0,0,972454,129.43,,C
393,1,3,"Thompson, Miss. Margaret",female,16.38,1,0,648978,6.2,,S
394,0,3,"Martinez, Mr. James",male,24.36,0,0,405240,21.61,,Q
395,0,1,"Jones, Mr. Edward",male,17.1,1,0,239221,84.97,,Q
396,0,2,"Brown, Mr. Thomas",male,39.93,1,0,765917,14.94,E48,S
397,0,3,"Martinez, Master. James",male,13.45,0,0,435409,9.51,,C
398,0,2,"Thompson, Mr. Charles",male,24.34,0,0,913011,9.99,,S
399,0,2,"Thompson, Mrs. Emma",female,27.44,0,1,722598,2.59,,S
400,0,2,"Davis, Mr. James",male,30.47,0,1,604019,26.77,,C
401,0,2,"Davis, Miss. Alice",female,25.88,2,0,854479,39.81,D87,S
402,0,3,"Anderson, Mr. Edward",male,,0,0,469181,2.49,G88,S
403,0,3,"Thompson, Mr. Robert",male,24.28,0,0,671201,6.82,,S
404,0,1,"Brown, Master. Frank",male,32.64,0,1,330965,115.57,,C
405,0,3,"Harris, Mr. Frank",male,15.72,1,0,989433,12.7,,C
406,1,3,"Jackson, Miss. Emma",female,37.98,0,0,145097,18.42,,S
407,0,2,"Moore, Master. Robert",male,4.75,0,0,315933,18.98,,S
408,0,3,"Martin, Mr. John",male,22.53,0,1,165340,9.23,,S
409,0,1,"Johnson, Mr. James",male,32.37,0,0,954351,74.51,D107,S
410,0,3,"Wilson, Mrs. Alice",female,30.03,0,1,703401,0.0,,S
411,0,3,"Anderson, Mr. John",male,7.55,0,0,332629,5.57,,Q
412,1,3,"Moore, Mrs. Helen",female,19.0,0,1,928009,19.16,,S
413,1,1,"Miller, Mr. George",male,,2,5,757285,134.06,,S
414,0,3,"Miller, Mr. Henry",male,37.84,1,0,782393,22.14,,C
415,0,1,"Moore, Miss. Grace",female,,8,0,577589,102.52,,S
416,0,2,"Davis, Mr. William",male,15.8,3,0,377166,0.0,F85,S
417,0,1,"Martin, Mr. Robert",male,32.15,0,1,937105,,D83,S
418,0,3,"Harris, Miss. Mary",female,,0,0,202248,21.61,,S
419,1,1,"Thompson, Mr. Edward",male,23.59,1,0,310456,152.17,,C
420,0,3,"Thomas, Mr. Charles",male,,0,3,282878,21.86,,S
421,1,3,"Wilson, Mr. William",male,24.89,8,0,786494,11.46,,C
422,0,1,"Davis, Mr. Edward",male,33.37,0,2,871875,29.12,E109,S
423,1,1,"Jones, Mrs. Elizabeth",female,70.35,0,0,857627,82.29,,S
424,0,1,"Wilson, Mr. Charles",male,,0,0,325190,84.62,,S
425,1,3,"Miller, Mrs. Alice",female,,2,2,583700,23.18,,C
426,0,3,"Thompson, Mr. Robert",male,15.8,0,0,588961,14.48,F111,Q
427,1,2,"Brown, Mrs. Emma",female,,0,0,968304,20.17,,S
428,0,3,"Miller, Mrs. Emma",female,35.45,0,0,995229,13.48,,S
429,1,1,"Robinson, Mrs. Florence",female,30.94,0,0,386121,100.79,,S
430,0,3,"Anderson, Mr. Frank",male,,1,0,999084,17.07,,S
431,0,3,"Williams, Mr. James",male,14.26,0,0,901564,8.29,,Q
432,0,3,"Brown, Mr. Charles",male,11.27,1,0,294101,6.13,F63,S
433,1,3,"Thompson, Miss. Helen",female,37.44,0,0,760481,21.91,,S
434,0,3,"Garcia, Mr. William",male,18.35,0,0,962612,2.33,,S
435,1,1,"Thompson, Mrs. Emma",female,9.04,3,2,328825,152.79,B139,S
436,0,1,"Williams, Mr. George",male,59.18,0,1,377789,3.75,,C
437,0,1,"Jackson, Miss. Margaret",female,28.37,0,0,894157,59.45,,S
438,0,3,"Martin, Master. Charles",male,22.04,0,3,849259,19.32,,Q
439,1,3,"Harris, Mrs. Emma",female,,2,0,832876,13.0,,S
440,0,3,"Jones, Mr. James",male,23.3,0,0,312102,4.44,F51,C
441,0,3,"Garcia, Mr. Henry",male,23.04,0,0,333485,15.77,,S
442,1,1,"Robinson, Miss. Mary",female,23.26,1,1,135103,,,S
443,1,3,"White, Mrs. Anna",female,5.38,0,0,753923,11.6,,S
444,0,1,"Taylor, Miss. Grace",female,36.0,0,0,823138,57.8,E112,
445,0,2,"Miller, Mrs. Margaret",female,34.35,0,2,832683,19.65,,Q
446,0,3,"Taylor, Mr. Charles",male,28.67,0,0,510426,9.22,,C
447,1,3,"Smith, Miss. Margaret",female,19.22,2,1,176462,28.82,,S
448,0,3,"Thompson, Mr. James",male,25.24,0,0,987389,11.44,,S
449,1,1,"Davis, Mr. Frank",male,15.95,2,0,877595,68.3,,S
450,0,3,"Wilson, Master. Frank",male,30.52,4,0,418461,9.48,G39,S
451,1,1,"Miller, Mr. John",male,39.94,0,0,754760,158.63,,S
452,0,3,"Martinez, Mr. Edward",male,48.68,0,0,429946,2.35,,S
453,0,3,"Miller, Miss. Mary",female,25.09,0,0,868169,15.34,,S
454,0,1,"Moore, Mr. Edward",male,26.69,1,3,609673,73.95,,Q
455,1,1,"Jackson, Mrs. Emma",female,,0,0,999501,24.22,E123,S
456,1,1,"Anderson, Mr. Thomas",male,34.07,0,0,815836,49.6,C54,C
457,0,3,"Williams, Mr. Henry",male,30.22,2,0,684614,15.06,,Q
458,0,2,"Robinson, Mr. Henry",male,30.32,0,1,118685,11.36,,S
459,1,3,"Miller, Mr. Thomas",male,9.88,1,3,494379,14.69,,S
460,0,3,"Robinson, Mr. Henry",male,,0,0,670803,24.24,G66,S
461,1,3,"Davis, Mrs. Emma",female,,0,0,551559,14.11,,
462,0,1,"Garcia, Mr. John",male,54.6,1,0,318554,22.95,,S
463,0,3,"Miller, Mr. Edward",male,25.95,1,0,639612,7.5,,S
464,1,2,"Thompson, Mrs. Helen",female,39.76,0,0,301984,17.15,,S
465,0,3,"Anderson, Master. Thomas",male,37.15,0,0,959895,10.71,,S
466,0,3,"Davis, Miss. Emma",female,,1,0,179119,13.99,,C
467,1,3,"Robinson, Mrs. Elizabeth",female,15.23,8,0,341740,15.03,F92,S
468,0,3,"Johnson, Mr. John",male,27.34,0,0,107640,,,C
469,1,1,"White, Mr. Robert",male,52.48,0,0,290938,83.84,,S
470,0,3,"Harris, Mr. Charles",male,31.36,0,1,373432,5.51,,S
471,0,2,"Garcia, Mr. Frank",male,,0,0,950097,31.54,E78,S
472,0,3,"Thomas, Master. Robert",male,,0,0,682096,21.21,,C
473,1,1,"Davis, Miss. Elizabeth",female,35.57,0,1,233153,93.76,E57,S
474,0,1,"Johnson, Mr. William",male,,0,0,484819,73.65,,S
475,1,2,"Martinez, Miss. Grace",female,29.38,0,0,237741,26.23,,S
476,0,2,"Jones, Mr. William",male,44.02,0,0,204689,17.89,F68,S
477,0,2,"Harris, Mr. James",male,,5,1,630969,0.0,,S
478,0,3,"Harris, Mr. George",male,,0,1,542096,16.66,,S
479,0,3,"Harris, Mr. James",male,24.05,1,0,258801,18.8,F46,S
480,1,2,"Martinez, Mrs. Helen",female,,0,1,840693,34.41,D115,S
481,0,2,"Brown, Mr. Henry",male,38.06,1,0,976608,12.69,,S
482,0,1,"Smith, Mr. John",male,,1,0,852663,93.5,A1,S
483,0,3,"Martin, Mr. Henry",male,20.72,0,0,894284,14.61,G37,S
484,0,2,"Johnson, Mr. Frank",male,52.19,0,2,623247,20.85,,S
485,1,1,"Thompson, Miss. Mary",female,50.12,1,0,307475,,,S
486,1,2,"Johnson, Miss. Elizabeth",female,36.89,0,0,596752,20.37,,S
487,0,3,"Jones, Miss. Elizabeth",female,29.57,1,0,269094,14.38,,S
488,1,2,"Martin, Mr. Robert",male,,0,0,429213,27.41,,S
489,0,3,"Anderson, Mr. William",male,,0,0,458830,20.93,,S
490,0,3,"Davis, Miss. Ellen",female,,8,0,540062,8.08,,S
491,0,3,"Davis, Mr. Robert",male,16.01,0,0,834379,11.88,,C
492,1,3,"Jones, Mrs. Ellen",female,8.2,0,0,794672,10.25,,S
493,0,3,"Thompson, Mr. George",male,31.8,0,0,710109,9.32,,S
494,0,2,"Thomas, Mr. George",male,29.33,8,1,489282,3.84,,S
495,1,3,"Thomas, Mrs. Helen",female,7.85,0,1,131399,13.16,,S
496,0,3,"Johnson, Mr. Henry",male,30.14,0,2,856788,16.12,F50,Q
497,1,2,"Martin, Miss. Ellen",female,26.77,1,0,276878,18.45,D103,Q
498,0,3,"Moore, Mr. James",male,,1,0,652444,12.94,,S
499,0,2,"Wilson, Mr. William",male,35.3,0,0,231129,24.18,,S
500,0,3,"Jackson, Mr. John",male,17.7,5,0,466390,22.17,,S
501,0,3,"Johnson, Mr. John",male,32.59,0,0,247011,10.27,,S
502,0,3,"White, Master. John",male,19.03,0,0,930355,5.38,F73,S
503,0,3,"Jackson, Mr. Edward",male,,0,0,463393,12.41,,S
504,0,3,"Thomas, Mr. James",male,,0,1,898773,25.24,,S
505,1,3,"Williams, Mrs. Grace",female,38.57,1,0,497414,5.45,,S
506,0,3,"Jackson, Mr. Edward",male,21.63,0,2,458798,17.23,G131,S
507,0,2,"Martinez, Mr. Charles",male,46.47,0,0,440612,31.58,,S
508,0,3,"Garcia, Mr. Charles",male,46.4,0,3,767178,0.0,,C
509,0,3,"Martinez, Miss. Helen",female,16.14,0,0,795476,15.67,,S
510,0,1,"Jones, Mr. James",male,2.95,1,0,936188,109.34,,C
511,0,1,"Martinez, Mr. William",male,50.53,0,0,150369,72.77,,S
512,0,3,"Garcia, Mr. John",male,20.9,1,0,629795,8.8,G58,S
513,1,1,"Taylor, Mr. John",male,27.61,0,1,320362,59.19,,S
514,0,2,"Williams, Mr. George",male,22.94,5,0,943448,16.71,,S
515,0,2,"Moore, Mr. Robert",male,25.02,1,1,332324,16.98,,Q
516,0,1,"Davis, Mrs. Margaret",female,,0,0,171844,63.39,C144,Q
517,0,2,"Jones, Mr. Edward",male,,0,4,426789,16.56,,S
518,0,3,"Miller, Mr. Frank",male,40.4,1,0,944306,20.74,G12,S
519,0,1,"Harris, Mr. William",male,,0,0,634233,32.99,,S
520,0,3,"Johnson, Mr. James",male,21.29,0,1,713544,1.63,F65,Q
521,0,3,"Thomas, Mr. James",male,20.32,1,0,637487,20.84,,S
522,0,2,"Williams, Dr. Charles",male,36.74,1,0,242325,18.08,,C
523,0,1,"Miller, Mr. Charles",male,47.85,1,0,917430,67.69,,S
524,1,3,"Harris, Mrs. Emma",female,36.96,1,0,208233,12.28,G88,S
525,0,1,"Wilson, Master. James",male,,0,1,377946,92.79,,S
526,1,2,"Brown, Miss. Grace",female,32.1,1,0,757610,14.76,F77,C
527,0,3,"Smith, Mr. Robert",male,32.01,0,1,934245,16.29,,S
528,0,3,"Robinson, Mr. William",male,20.39,1,2,324424,6.75,G123,S
529,1,3,"Smith, Miss. Grace",female,,0,1,966930,11.04,F94,S
530,1,2,"Harris, Miss. Grace",female,20.32,0,0,130626,0.0,,S
531,0,3,"White, Mr. George",male,,8,0,553641,20.62,,S
532,1,3,"Harris, Miss. Mary",female,32.95,0,6,281425,11.86,,C
533,0,2,"Williams, Master. George",male,,0,0,891229,26.7,,S
534,1,3,"Taylor, Master. Edward",male,8.73,0,0,194538,16.1,F121,Q
535,1,1,"Martinez, Miss. Elizabeth",female,,0,2,620704,107.09,,S
536,1,1,"Davis, Mrs. Anna",female,33.71,0,0,253354,83.67,,C
537,0,3,"Thompson, Mr. Charles",male,34.54,4,0,194974,15.52,,C
538,1,1,"Davis, Mr. Edward",male,,0,0,576212,43.63,,S
539,0,1,"Taylor, Mr. George",male,32.84,0,1,349525,34.81,,Q
540,0,3,"Thompson, Mr. Robert",male,8.06,0,1,579793,12.34,G108,S
541,1,3,"White, Miss. Grace",female,30.8,1,0,364300,8.58,,S
542,0,3,"Garcia, Mr. Henry",male,,1,0,503468,22.27,,S
543,0,3,"Jones, Mr. Frank",male,17.15,0,2,290927,15.44,,S
544,0,3,"Thomas, Mr. James",male,21.89,0,1,772102,8.34,,S
545,0,1,"Anderson, Mr. Robert",male,51.52,1,0,914867,72.6,,C
546,0,2,"Anderson, Master. Frank",male,17.94,0,3,114314,21.33,,Q
547,1,2,"White, Miss. Emma",female,19.9,0,0,478309,19.32,,S
548,0,1,"Thomas, Mr. Charles",male,53.03,0,0,900125,95.41,C146,C
549,0,3,"Robinson, Miss. Margaret",female,25.91,0,3,947371,13.45,,C
550,0,2,"Miller, Mr. Henry",male,38.04,8,0,990868,6.09,E47,C
551,0,2,"Robinson, Master. William",male,34.82,2,1,167487,0.0,,S
552,0,1,"Garcia, Mr. Thomas",male,37.58,1,1,950255,68.31,,S
553,0,1,"Garcia, Mr. George",male,33.82,0,0,170624,107.54,D40,S
554,0,3,"Martin, Master. Frank",male,34.98,5,0,338573,10.64,,C
555,1,1,"Smith, Mrs. Anna",female,,0,1,522809,135.94,,S
556,0,2,"Martinez, Miss. Elizabeth",female,,3,0,890553,19.53,,C
557,0,2,"Brown, Mr. Thomas",male,,0,0,492598,33.57,,Q
558,0,3,"Davis, Mr. Edward",male,40.66,0,0,767310,20.49,G18,S
559,1,3,"Martin, Mrs. Alice",female,,0,0,611014,19.83,,C
560,0,3,"Jackson, Mr. George",male,,1,0,535677,5.18,,S
561,1,1,"Taylor, Mrs. Mary",female,,0,0,200994,84.72,,S
562,1,2,"Williams, Mr. Edward",male,39.97,0,1,989874,32.23,,S
563,0,3,"Garcia, Mr. James",male,31.49,0,0,183978,14.77,,Q
564,0,3,"Davis, Mr. William",male,21.94,8,0,304354,16.6,G49,C
565,1,3,"Smith, Mrs. Alice",female,,1,0,868912,3.98,,C
566,0,3,"Robinson, Rev. Frank",male,26.68,2,1,626335,25.47,,S
567,0,3,"Martinez, Miss. Alice",female,18.12,0,0,385073,7.86,G52,S
568,0,1,"Martin, Mr. Thomas",male,29.5,1,0,292140,0.23,,C
569,0,2,"Anderson, Mr. Edward",male,34.92,0,0,234528,16.49,,Q
570,0,3,"Brown, Miss. Ellen",female,,0,0,330182,0.0,,Q
571,1,2,"Robinson, Mr. George",male,13.49,1,0,821716,9.15,E63,C
572,0,3,"Williams, Mr. William",male,35.17,0,1,848290,29.63,,C
573,0,3,"Davis, Mr. Thomas",male,19.24,0,0,708857,10.53,,S
574,1,3,"Johnson, Miss. Mary",female,44.11,0,0,672505,3.72,,C
575,0,3,"Thompson, Master. Thomas",male,,1,0,359821,13.16,,S
576,0,3,"Miller, Mr. James",male,,1,0,742444,7.16,,C
577,1,3,"Martinez, Miss. Grace",female,16.6,0,2,951922,18.62,,S
578,1,3,"Harris, Miss. Emma",female,,2,0,421598,7.22,,Q
579,1,3,"Martinez, Miss. Helen",female,19.16,0,3,600516,14.76,F65,S
580,1,2,"Williams, Mrs. Emma",female,,0,0,930814,8.53,,S
581,1,3,"Johnson, Miss. Mary",female,26.72,0,0,234435,29.89,,S
582,0,3,"Taylor, Mr. William",male,15.5,0,0,510152,16.27,,S
583,0,1,"Thomas, Master. William",male,16.06,0,0,740027,77.89,,C
584,1,2,"Thompson, Miss. Ellen",female,,1,0,394939,17.07,F57,S
585,1,3,"Robinson, Mrs. Alice",female,18.56,1,0,177364,9.4,,S
586,0,3,"Anderson, Miss. Mary",female,17.4,0,0,267566,8.05,G83,S
587,0,1,"Garcia, Master. Robert",male,35.31,1,0,894979,50.89,B38,C
588,0,2,"Jones, Mr. Henry",male,2.73,3,0,337959,36.78,D136,Q
589,1,1,"Robinson, Mr. Henry",male,,0,0,883184,60.79,,C
590,1,1,"Smith, Mr. Thomas",male,50.33,0,0,809826,0.0,,S
591,0,3,"Moore, Mr. John",male,44.47,0,1,662609,5.42,,C
592,1,2,"Brown, Miss. Helen",female,7.27,0,0,399987,29.28,,S
593,0,2,"Thompson, Mr. Charles",male,,0,1,475738,17.48,,Q
594,0,3,"Jackson, Mr. Edward",male,14.75,1,0,389366,12.13,G6,S
595,0,1,"Moore, Mr. Henry",male,39.75,0,0,440755,133.13,,S
596,0,2,"Miller, Mr. Robert",male,,0,1,448608,,D77,S
597,0,3,"Taylor, Mrs. Florence",female,45.19,0,2,454356,17.11,,C
598,0,3,"Davis, Master. William",male,,0,2,394445,8.66,,S
599,0,3,"Davis, Mr. Charles",male,23.52,0,0,452827,16.74,,
600,0,3,"White, Mr. Robert",male,44.11,1,0,570318,,,S
601,0,3,"White, Master. William",male,24.81,1,0,574803,11.43,,C
602,0,3,"Brown, Mr. Robert",male,29.8,0,1,980182,18.33,,S
603,1,3,"Thompson, Miss. Elizabeth",female,15.99,0,0,251329,17.86,,S
604,1,3,"Jackson, Miss. Florence",female,8.55,0,0,953273,11.92,,C
605,0,3,"White, Mr. Frank",male,,0,0,862461,9.93,G120,S
606,0,3,"Robinson, Mr. Thomas",male,51.24,0,0,940582,23.39,,S
607,0,3,"Davis, Mr. William",male,32.6,0,0,821778,16.83,,S
608,0,1,"Wilson, Master. Frank",male,,0,0,642835,67.57,,S
609,0,3,"Taylor, Mr. Thomas",male,13.28,0,0,483679,8.75,,S
610,0,2,"Harris, Miss. Alice",female,,1,0,986393,30.25,,
611,0,3,"Davis, Mr. Edward",male,8.71,0,0,845905,13.75,F23,S
612,1,3,"Thompson, Mrs. Ellen",female,6.2,0,0,429188,11.94,G44,C
613,0,3,"Anderson, Mr. Edward",male,18.29,0,0,357117,13.75,,S
614,1,3,"Garcia, Mrs. Mary",female,48.45,0,2,279010,15.2,,S
615,0,2,"Williams, Mr. John",male,52.77,0,0,718409,19.43,,S
616,0,3,"Jones, Rev. Robert",male,19.59,0,1,914926,20.82,,S
617,0,3,"Smith, Mr. Frank",male,16.91,0,0,894850,21.19,,S
618,1,2,"Jackson, Miss. Helen",female,10.32,8,0,836904,25.32,,S
619,1,1,"Martin, Master. John",male,38.94,0,2,863004,141.74,,S
620,1,1,"Davis, Mr. Charles",male,,0,0,450141,84.36,,S
621,0,3,"Miller, Mr. Charles",male,34.47,0,0,822697,17.49,,S
622,0,3,"Taylor, Mr. Frank",male,35.93,0,2,316331,19.53,G55,S
623,0,3,"Jones, Mr. Robert",male,,0,0,604726,19.62,,S
624,0,2,"Miller, Mr. Robert",male,36.67,0,0,432915,29.16,D106,S
625,0,3,"Thompson, Mr. George",male,16.59,1,6,325454,17.1,,C
626,1,2,"Thompson, Mr. James",male,36.44,2,0,489108,39.57,,S
627,1,3,"Harris, Miss. Helen",female,18.91,1,0,782205,9.49,,S
628,1,1,"Martin, Mrs. Alice",female,,0,1,851262,77.48,,S
629,0,3,"Harris, Mr. George",male,29.54,0,1,636439,11.61,F79,S
630,0,3,"Thompson, Mr. Henry",male,25.83,0,0,450476,10.61,G102,C
631,0,3,"Thompson, Mr. John",male,34.53,1,0,670400,0.07,F10,S
632,0,3,"Harris, Rev. Robert",male,6.16,0,1,532968,21.94,,S
633,0,1,"Taylor, Mr. Thomas",male,25.22,0,1,409993,40.91,,S
634,0,2,"Williams, Mr. Edward",male,26.76,0,0,265752,21.7,,S
635,0,1,"Davis, Mr. Robert",male,20.68,0,0,510371,24.28,,Q
636,1,1,"Johnson, Miss. Emma",female,33.12,0,0,758891,110.07,,S
637,0,3,"Thompson, Mr. Charles",male,,0,0,616285,7.89,,C
638,0,3,"Brown, Miss. Helen",female,40.72,0,1,664250,5.62,,C
639,0,3,"Robinson, Master. Edward",male,26.71,0,2,779540,14.26,,C
640,0,3,"Martin, Mr. James",male,37.35,0,0,232724,8.45,,S
641,0,3,"Garcia, Mr. Frank",male,28.62,0,2,847379,9.27,,S
642,0,3,"Jackson, Miss. Margaret",female,18.57,1,1,354437,14.12,,S
643,0,1,"Garcia, Mrs. Florence",female,39.6,0,0,346903,117.6,,C
644,1,2,"Jones, Mr. William",male,,0,2,379701,11.82,,S
645,0,3,"Jones, Mr. Thomas",male,39.32,0,0,800422,6.56,,S
646,0,3,"Thompson, Mr. George",male,23.41,0,2,653314,13.15,,S
647,0,1,"Martin, Mr. Henry",male,,0,0,148789,106.65,,C
648,0,3,"Davis, Mr. Robert",male,,0,0,119116,22.51,,S
649,0,3,"Martinez, Mr. William",male,21.08,0,0,712717,6.04,,S
650,1,1,"Smith, Mr. Edward",male,9.95,0,0,625050,70.65,,C
651,0,2,"Jones, Miss. Elizabeth",female,51.54,0,0,407495,31.76,,C
652,0,3,"Harris, Mr. Thomas",male,,1,0,331032,25.83,,C
653,0,3,"Johnson, Mr. Frank",male,17.37,0,0,771001,6.54,G142,S
654,0,2,"Davis, Mr. Henry",male,16.68,0,0,918135,12.61,,S
655,0,3,"Garcia, Mr. John",male,37.34,1,0,884454,15.48,,S
656,0,2,"Smith, Mr. Charles",male,,1,0,839982,14.22,,S
657,1,3,"Johnson, Miss. Margaret",female,12.78,0,0,129088,8.06,G59,S
658,1,2,"Brown, Miss. Ellen",female,20.81,1,2,603492,,,S
659,0,3,"Harris, Mr. John",male,26.37,0,1,352258,23.07,,S
660,0,2,"Jackson, Mrs. Emma",female,37.45,1,0,367964,6.91,,S
661,0,2,"Thompson, Mr. Frank",male,44.31,0,0,890584,34.98,E9,C
662,0,3,"Thomas, Mr. Henry",male,37.54,1,0,337541,9.26,,S
663,1,1,"Miller, Mr. Thomas",male,38.01,0,0,704751,98.52,,Q
664,0,1,"Jones, Mr. Henry",male,50.25,0,0,152863,150.82,,C
665,0,2,"Robinson, Mr. Robert",male,21.95,1,0,756134,23.25,,S
666,0,3,"White, Miss. Grace",female,3.15,0,0,443522,11.07,G46,S
667,0,3,"Miller, Mr. George",male,16.95,0,1,199411,,,Q
668,1,3,"Thompson, Mrs. Helen",female,15.32,0,0,233425,11.87,,Q
669,1,2,"Thompson, Mrs. Elizabeth",female,,0,0,429995,25.21,F20,S
670,1,2,"Anderson, Miss. Grace",female,18.49,0,0,665743,17.95,,S
671,1,1,"Jones, Mr. Charles",male,32.47,0,0,846781,120.17,E48,Q
672,1,3,"Anderson, Miss. Grace",female,32.44,0,2,875607,,,S
673,0,3,"Martin, Mr. Charles",male,45.58,0,0,837122,6.41,,S
674,0,3,"Robinson, Mr. Frank",male,4.3,1,0,169876,,,S
675,0,3,"Jackson, Mr. John",male,,0,0,816774,12.63,,C
676,1,2,"Jones, Mrs. Mary",female,20.5,0,0,905047,4.7,,S
677,0,3,"Smith, Mr. Thomas",male,34.19,0,0,649519,8.5,,S
678,0,3,"Miller, Master. Edward",male,,0,0,463460,5.8,,C
679,1,1,"Anderson, Mrs. Anna",female,29.31,1,0,852091,146.15,A102,S
680,0,2,"Thompson, Mr. George",male,38.6,1,0,125504,10.09,F78,S
681,1,1,"Martin, Miss. Emma",female,49.48,1,0,108270,29.97,,S
682,0,1,"Thompson, Mr. George",male,,2,0,175225,94.43,,S
683,1,1,"Brown, Mr. Charles",male,28.21,0,2,732711,154.85,,Q
684,0,2,"Harris, Mr. Henry",male,33.24,0,0,100198,18.84,,S
685,0,3,"Anderson, Mr. James",male,22.2,0,0,184219,12.75,F74,S
686,1,2,"Robinson, Mr. Frank",male,27.11,4,0,632836,32.91,,S
687,0,2,"Thomas, Mr. Charles",male,23.85,0,1,626981,28.78,,S
688,0,3,"Moore, Mr. Frank",male,,0,0,342980,15.77,G52,S
689,1,3,"Jackson, Miss. Elizabeth",female,28.0,1,0,858628,9.21,F30,S
690,1,3,"Wilson, Mrs. Anna",female,,0,0,521628,15.96,,S
691,0,2,"Davis, Mr. Thomas",male,46.04,2,0,655061,6.39,,S
692,0,3,"Miller, Mr. Henry",male,30.51,1,0,756223,8.95,,S
693,0,2,"Moore, Master. Thomas",male,23.92,1,0,721525,34.31,,S
694,0,2,"Thomas, Miss. Emma",female,42.48,0,0,477387,33.02,F9,S
695,1,3,"Wilson, Mrs. Mary",female,30.59,0,0,609049,15.84,,S
696,0,3,"Wilson, Mr. Frank",male,,1,0,277245,0.46,,S
697,0,3,"Jones, Mr. William",male,28.72,0,0,699115,5.15,,C
698,1,3,"Smith, Miss. Margaret",female,33.37,0,0,854192,8.58,G47,S
699,1,3,"Johnson, Mrs. Elizabeth",female,28.49,5,0,706660,11.88,,C
700,0,2,"Wilson, Mr. John",male,28.81,2,1,285724,7.5,D2,C
701,1,2,"Johnson, Mrs. Anna",female,,3,1,975821,17.54,,C
702,0,2,"White, Mr. John",male,33.53,0,0,752533,37.67,F22,C
703,0,1,"Smith, Mr. Edward",male,44.25,0,0,952480,100.84,,S
704,1,3,"Taylor, Mrs. Ellen",female,38.85,1,4,718841,14.42,,S
705,0,2,"Wilson, Mr. William",male,33.71,0,0,694653,9.82,,S
706,0,3,"Smith, Mr. John",male,19.45,0,0,820990,2.35,F10,S
707,1,3,"Thompson, Miss. Elizabeth",female,21.08,0,0,866083,5.02,,S
708,1,3,"Johnson, Mrs. Emma",female,,1,0,501068,2.08,,S
709,1,2,"Robinson, Mr. William",male,49.93,0,0,677028,20.75,,S
710,0,3,"Wilson, Mr. Frank",male,18.51,0,1,936034,,,S
711,0,3,"Williams, Miss. Elizabeth",female,,0,2,801203,6.73,G104,S
712,0,3,"Garcia, Mr. Edward",male,,0,0,208936,13.96,,S
713,1,3,"Williams, Miss. Helen",female,28.64,1,0,918430,22.55,,C
714,1,3,"Robinson, Mrs. Elizabeth",female,23.59,0,1,582899,25.73,,S
